,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
20,2023-11-30,2547101.2615279183,2516724.483260856,2724059.7280077613,2504771.430850899,2587293.3204913,69496.46594326677,-10825.473651390641,147079.6656317084,69496.46594326677,-10825.473651390641,147079.6656317084,0.0,0.0,0.0,2616597.727471185
21,2023-12-31,2555230.166438339,2528433.1896676947,2724945.1033181758,2516618.504399282,2595036.904621294,67699.77856765456,2237.430127793957,143607.59966971705,67699.77856765456,2237.430127793957,143607.59966971705,0.0,0.0,0.0,2622929.9450059934
22,2024-01-31,2566860.9725473714,2346640.285153398,2529881.285052259,2525710.9142052857,2602226.8100167685,-126388.83048725768,-176825.18297048972,-73612.38352122533,-126388.83048725768,-176825.18297048972,-73612.38352122533,0.0,0.0,0.0,2440472.1420601136
23,2024-02-29,2580292.092035293,2337486.1544416887,2536292.016366706,2543383.347681103,2617105.4144922704,-145302.70486333343,-219268.09086626826,-75188.24365692155,-145302.70486333343,-219268.09086626826,-75188.24365692155,0.0,0.0,0.0,2434989.3871719595
24,2024-03-31,2595781.715737323,2746132.5509903324,2950057.6965532294,2560958.913606516,2632509.667163164,251900.8764371334,170750.79724862633,330276.75611020974,251900.8764371334,170750.79724862633,330276.75611020974,0.0,0.0,0.0,2847682.5921744565
25,2024-04-30,2610771.674158642,2684824.0722150593,2888491.6492316048,2574144.4347366407,2646300.4782503643,175573.08225648582,116312.87505934751,239701.76154120488,175573.08225648582,116312.87505934751,239701.76154120488,0.0,0.0,0.0,2786344.756415128
26,2024-05-31,2626261.297860672,2746140.4732694253,2951724.980669735,2584983.6863495694,2670486.77687208,226424.72325268004,147710.60262276305,302928.71536225296,226424.72325268004,147710.60262276305,302928.71536225296,0.0,0.0,0.0,2852686.0211133524
27,2024-06-30,2641251.256281991,2653543.0284009986,2853182.6607295834,2593631.053651828,2686094.0134643763,111562.74490317334,39440.556787592715,181375.58764138343,111562.74490317334,39440.556787592715,181375.58764138343,0.0,0.0,0.0,2752814.0011851643
28,2024-07-31,2656740.879984021,2299262.06236068,2499071.356874687,2607829.4093383136,2708838.9634227958,-258930.15893079233,-346643.53240001865,-178319.8966565706,-258930.15893079233,-346643.53240001865,-178319.8966565706,0.0,0.0,0.0,2397810.7210532287
29,2024-08-31,2672230.5036860514,2218134.2520583966,2414655.1875634133,2617747.2687371597,2729878.101437296,-362100.02118841046,-453928.55488937313,-274409.27227235626,-362100.02118841046,-453928.55488937313,-274409.27227235626,0.0,0.0,0.0,2310130.482497641
30,2024-09-30,2687220.4621073706,2431554.737947406,2976222.483187799,2624669.995260248,2756955.472416908,27732.733715260518,-175682.90115490794,253766.1148687389,27732.733715260518,-175682.90115490794,253766.1148687389,0.0,0.0,0.0,2714953.195822631
31,2024-10-31,2702710.0858094003,2866771.1895917854,3274205.4788492443,2629068.480162592,2786354.759035738,374137.37696983234,189774.26839734474,548053.5947951614,374137.37696983234,189774.26839734474,548053.5947951614,0.0,0.0,0.0,3076847.4627792328
32,2024-11-30,2717700.0442307196,2179059.0623252653,2663063.2342840205,2632123.259465023,2813272.198962626,-303784.7841763437,-482239.13782360544,-104300.83443382052,-303784.7841763437,-482239.13782360544,-104300.83443382052,0.0,0.0,0.0,2413915.260054376
33,2024-12-31,2733189.6679327497,2448813.918741133,2952681.391532429,2636992.5486934134,2843217.212562572,-21050.732553004415,-245176.20389822652,235326.5508150879,-21050.732553004415,-245176.20389822652,235326.5508150879,0.0,0.0,0.0,2712138.9353797454
34,2025-01-31,2748679.29163478,2492700.2828019955,3003643.5775200636,2636245.3846746157,2875866.4262576886,3736.090688181282,-207768.52333168394,197308.0116257658,3736.090688181282,-207768.52333168394,197308.0116257658,0.0,0.0,0.0,2752415.382322961
35,2025-02-28,2762669.919494678,2438970.055508482,2781772.8530447735,2633656.2040554187,2901899.8425832805,-151391.2797511227,-213827.54953579462,-95228.21260839912,-151391.2797511227,-213827.54953579462,-95228.21260839912,0.0,0.0,0.0,2611278.6397435553
36,2025-03-31,2778159.5431967075,2853357.6490944056,3194271.506549896,2632396.794690059,2927791.5020050565,247747.60433015003,189643.74325799532,307711.206214846,247747.60433015003,189643.74325799532,307711.206214846,0.0,0.0,0.0,3025907.1475268574
37,2025-04-30,2793149.5016180268,2776627.2275163694,3130522.4771582405,2631522.457939479,2962266.9780386686,165718.94253134244,116487.70852720548,211757.25616676433,165718.94253134244,116487.70852720548,211757.25616676433,0.0,0.0,0.0,2958868.4441493694
38,2025-05-31,2808639.125320057,2841573.923650027,3236130.7367177787,2630184.3069524677,3004743.5898506823,228100.3682177414,163880.54253227092,289561.15915039025,228100.3682177414,163880.54253227092,289561.15915039025,0.0,0.0,0.0,3036739.4935377985
