,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
27,2024-06-30,2633578.337105038,2633074.3323298674,2873577.525418248,2578414.6849001474,2693259.2955302163,113725.35899041187,17936.38273233543,201719.2601124909,113725.35899041187,17936.38273233543,201719.2601124909,0.0,0.0,0.0,2747303.69609545
28,2024-07-31,2648063.477165488,2251327.403361041,2507172.8739525503,2586334.478148326,2716718.6068197186,-267802.4826695822,-356842.2167253466,-158842.44853595548,-267802.4826695822,-356842.2167253466,-158842.44853595548,0.0,0.0,0.0,2380260.994495906
29,2024-08-31,2662548.617225938,2180030.1494978094,2423450.8630966735,2586452.629192541,2740994.4396382016,-355099.44463571184,-450224.0536033794,-252674.8747485071,-355099.44463571184,-450224.0536033794,-252674.8747485071,0.0,0.0,0.0,2307449.172590226
30,2024-09-30,2676566.494703793,2455911.06020733,3020262.504176385,2592689.5865407884,2768419.373370038,61443.352105323895,-194950.99487934957,277372.02841853624,61443.352105323895,-194950.99487934957,277372.02841853624,0.0,0.0,0.0,2738009.8468091167
31,2024-10-31,2691051.634764243,2799707.4522955003,3371223.8668456627,2600622.839057367,2794378.1982969386,384114.8306350854,137107.58290877158,660638.7379752062,384114.8306350854,137107.58290877158,660638.7379752062,0.0,0.0,0.0,3075166.465399328
32,2024-11-30,2705069.5122420974,2093084.4936452522,2650900.8769393084,2603350.9213030515,2817959.325368949,-319975.08571579633,-552926.5750781754,-101991.33190245414,-319975.08571579633,-552926.5750781754,-101991.33190245414,0.0,0.0,0.0,2385094.426526301
33,2024-12-31,2719554.652302548,2399654.667346361,2945142.850246014,2604814.539365982,2842667.261716639,-47857.41002183704,-282468.8536117922,195590.5981159269,-47857.41002183704,-282468.8536117922,195590.5981159269,0.0,0.0,0.0,2671697.242280711
34,2025-01-31,2734039.792362998,2534199.7553487183,3053323.803952497,2602993.247097588,2871792.7448498025,55108.322314577505,-171761.77480230117,288555.9376376541,55108.322314577505,-171761.77480230117,288555.9376376541,0.0,0.0,0.0,2789148.1146775754
35,2025-02-28,2747123.1446756623,2444613.651165045,2776457.610611852,2606555.260596321,2894164.213016574,-142369.67689085315,-201288.18372730445,-84808.93168498707,-142369.67689085315,-201288.18372730445,-84808.93168498707,0.0,0.0,0.0,2604753.467784809
36,2025-03-31,2761608.284736112,2834284.371944676,3201818.124566473,2604712.69447923,2927391.5614233227,253755.65618695854,185873.41605331594,318567.4073558593,253755.65618695854,185873.41605331594,318567.4073558593,0.0,0.0,0.0,3015363.9409230705
37,2025-04-30,2775626.162213967,2760740.9840112953,3156324.059875829,2599316.504716623,2959842.5579650304,171830.4655107842,107279.97127436611,235382.94574268925,171830.4655107842,107279.97127436611,235382.94574268925,0.0,0.0,0.0,2947456.6277247514
38,2025-05-31,2790111.302274417,2812504.0436274763,3240881.5245095277,2594551.6970882667,2992007.7963420013,234579.76795611987,166068.22436121313,299125.7424298512,234579.76795611987,166068.22436121313,299125.7424298512,0.0,0.0,0.0,3024691.070230537
39,2025-06-30,2804129.1797522716,2699184.453506488,3160794.7683424833,2590908.104193954,3023443.9696956826,120775.90517898806,49967.215248047105,187737.52876662335,120775.90517898806,49967.215248047105,187737.52876662335,0.0,0.0,0.0,2924905.0849312595
40,2025-07-31,2818614.319812722,2343031.4249070976,2865426.029293388,2586627.8597790278,3064188.995006964,-222861.3849854661,-287643.8349389084,-146802.48387921086,-222861.3849854661,-287643.8349389084,-146802.48387921086,0.0,0.0,0.0,2595752.934827256
41,2025-08-31,2833099.459873172,2275030.1166684814,2790796.401895478,2570756.2301203115,3100165.29775801,-293469.176133894,-359546.2051210693,-220082.73468449415,-293469.176133894,-359546.2051210693,-220082.73468449415,0.0,0.0,0.0,2539630.283739278
42,2025-09-30,2847117.337351027,2407805.7608462977,3147473.0704167937,2555324.175530503,3141866.240247296,-70396.40304908298,-229646.20970803432,72896.24899788409,-70396.40304908298,-229646.20970803432,72896.24899788409,0.0,0.0,0.0,2776720.934301944
43,2025-10-31,2861602.477411477,2809764.224134334,3535662.866793822,2549410.1698446907,3192593.3640024895,317332.72509360855,169286.1242288518,493499.4101904868,317332.72509360855,169286.1242288518,493499.4101904868,0.0,0.0,0.0,3178935.2025050856
44,2025-11-30,2875620.3548893314,2299734.6393967997,3097618.1441523028,2537276.338476175,3234050.692180892,-192758.59022802563,-324230.1528994118,-56275.678225092815,-192758.59022802563,-324230.1528994118,-56275.678225092815,0.0,0.0,0.0,2682861.7646613056
45,2025-12-31,2890105.494949782,2491059.4554911046,3299704.2025150326,2527339.057057569,3273444.6395239793,922.7887018983974,-150697.98803957473,162460.5383544223,922.7887018983974,-150697.98803957473,162460.5383544223,0.0,0.0,0.0,2891028.28365168
46,2026-01-31,2904590.6350102318,2478350.6655679657,3328532.249256327,2507190.3705848516,3318995.9180773613,-6356.59922279306,-156106.708372224,168718.20372665397,-6356.59922279306,-156106.708372224,168718.20372665397,0.0,0.0,0.0,2898234.0357874385
47,2026-02-28,2917673.9873228963,2327714.6262632045,3195954.11084295,2495666.154017653,3360214.6929660956,-144369.04331796282,-213969.4384374866,-82750.27793687995,-144369.04331796282,-213969.4384374866,-82750.27793687995,0.0,0.0,0.0,2773304.9440049333
48,2026-03-31,2932159.127383346,2720110.285684463,3641683.5956604294,2486317.0158796906,3399479.4580508196,253375.71039808594,185088.3120430628,318522.4290213774,253375.71039808594,185088.3120430628,318522.4290213774,0.0,0.0,0.0,3185534.837781432
49,2026-04-30,2946177.0048612007,2609937.003025044,3588930.093266424,2464945.6591811026,3440109.4156835712,163248.67249059165,96049.53215902689,229373.24289569148,163248.67249059165,96049.53215902689,229373.24289569148,0.0,0.0,0.0,3109425.6773517923
50,2026-05-31,2960662.1449216506,2692641.3880315917,3713230.5101358052,2441287.6329635005,3488073.625775497,232141.5757057786,171707.50729757015,293600.6209360194,232141.5757057786,171707.50729757015,293600.6209360194,0.0,0.0,0.0,3192803.7206274294
51,2026-06-30,2974680.022399506,2551538.7773584994,3670199.161539543,2420823.0449451283,3536765.3828322114,128509.85137333062,73661.93461589841,195297.5473346407,128509.85137333062,73661.93461589841,195297.5473346407,0.0,0.0,0.0,3103189.8737728368
52,2026-07-31,2989165.162459956,2238387.7476329496,3384224.3081252,2395491.8959104284,3580757.488415968,-177834.07492597896,-231784.56662429546,-115506.95852451038,-177834.07492597896,-231784.56662429546,-115506.95852451038,0.0,0.0,0.0,2811331.087533977
53,2026-08-31,3003650.302520406,2153754.6220840844,3378578.842886209,2392892.276321239,3622568.4542011707,-234406.76098663604,-288527.95167639124,-176530.695376952,-234406.76098663604,-288527.95167639124,-176530.695376952,0.0,0.0,0.0,2769243.54153377
