,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
51,2026-06-30,2963208.432720839,2532863.9787362227,3673827.541861761,2409353.944622203,3551831.8492583553,134099.6859055005,55280.86856208568,205014.06984579508,134099.6859055005,55280.86856208568,205014.06984579508,0.0,0.0,0.0,3097308.1186263394
52,2026-07-31,2977072.2380155334,2219690.956147683,3442072.3882926633,2394289.306584921,3601461.600530155,-190943.95602451666,-262506.68783197657,-117437.97951823346,-190943.95602451666,-262506.68783197657,-117437.97951823346,0.0,0.0,0.0,2786128.2819910166
53,2026-08-31,2990936.043310228,2160942.927677439,3399978.4510991764,2378555.122042564,3636251.434402483,-234508.69081832122,-307071.7490490545,-161378.5462443775,-234508.69081832122,-307071.7490490545,-161378.5462443775,0.0,0.0,0.0,2756427.3524919064
54,2026-09-30,3004352.6290792874,2122270.52304738,3485312.6837715497,2363819.1158205583,3677813.7375094774,-214231.22938614004,-319611.4247748853,-122447.61463602293,-214231.22938614004,-319611.4247748853,-122447.61463602293,0.0,0.0,0.0,2790121.3996931473
55,2026-10-31,3018216.4343739823,2578849.2509497497,3994882.1906963577,2364585.7600699565,3740816.532757972,232659.09864358418,136571.8556986392,336661.3726556353,232659.09864358418,136571.8556986392,336661.3726556353,0.0,0.0,0.0,3250875.5330175664
56,2026-11-30,3031633.0201430414,2286632.214639231,3750478.557020206,2344946.583515217,3798488.9557435624,-49552.31409267216,-112780.31493276844,14562.868685813672,-49552.31409267216,-112780.31493276844,14562.868685813672,0.0,0.0,0.0,2982080.7060503694
57,2026-12-31,3045496.825437736,2351093.7931565875,3903010.916924631,2310190.653260381,3858131.268211752,35393.35012136027,-40726.885068332376,116424.71555325393,35393.35012136027,-40726.885068332376,116424.71555325393,0.0,0.0,0.0,3080890.1755590965
58,2027-01-31,3059360.6307324306,2190268.3930309033,3835064.602256996,2291155.667318465,3907689.608386991,-88522.98271155625,-191405.03246355703,12644.213944487929,-88522.98271155625,-191405.03246355703,12644.213944487929,0.0,0.0,0.0,2970837.6480208742
59,2027-02-28,3071882.7774502193,2081203.9293065874,3808140.856859269,2265126.3513054796,3962643.2459424185,-155250.8815678317,-273421.6040763233,-37426.243826451406,-155250.8815678317,-273421.6040763233,-37426.243826451406,0.0,0.0,0.0,2916631.8958823876
60,2027-03-31,3085746.582744914,2467832.23044026,4233688.222304254,2240184.5486391895,4005833.747945682,240079.43024290685,153280.5643857834,323462.03481165465,240079.43024290685,153280.5643857834,323462.03481165465,0.0,0.0,0.0,3325826.012987821
61,2027-04-30,3099163.1685139732,2323416.2979511195,4208871.937401526,2212632.973837304,4051995.147149927,135885.363130678,44911.872711301345,224130.67606478755,135885.363130678,44911.872711301345,224130.67606478755,0.0,0.0,0.0,3235048.531644651
62,2027-05-31,3113026.9738086676,2414511.7915473366,4362177.872057169,2180477.771399711,4107281.1786417016,241306.50220108926,149436.28956502193,332609.6665136108,241306.50220108926,149436.28956502193,332609.6665136108,0.0,0.0,0.0,3354333.476009757
63,2027-06-30,3126443.559577727,2282877.1147404695,4282319.346545445,2132560.3320326046,4149260.7100602775,139085.8139832068,48625.89182568828,219860.95145551884,139085.8139832068,48625.89182568828,219860.95145551884,0.0,0.0,0.0,3265529.373560934
