,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
28,2024-07-31,2648206.864571783,2287706.671089029,2492693.009826213,2588305.461366476,2704936.1709038895,-256058.04242788284,-344434.6126164485,-170097.53570181527,-256058.04242788284,-344434.6126164485,-170097.53570181527,0.0,0.0,0.0,2392148.8221439
29,2024-08-31,2662445.2955496903,2215640.455475036,2423616.6965240007,2593115.4307549503,2724532.503809756,-342614.57842529006,-416939.24048850953,-252769.22082287233,-342614.57842529006,-416939.24048850953,-252769.22082287233,0.0,0.0,0.0,2319830.7171244
30,2024-09-30,2676224.4223025036,2509494.0858377395,2998081.6028323118,2598064.1794287777,2749296.8463129858,76546.97679748462,-110651.91969846387,274850.3375478276,76546.97679748462,-110651.91969846387,274850.3375478276,0.0,0.0,0.0,2752771.3990999884
31,2024-10-31,2690462.85328041,2808035.3801211976,3249166.099975128,2601306.376715421,2776868.0959736267,333584.35409206146,148750.43945189507,551736.2927029853,333584.35409206146,148750.43945189507,551736.2927029853,0.0,0.0,0.0,3024047.2073724717
32,2024-11-30,2704241.9800332235,2146552.358105961,2618931.630356446,2605322.696208602,2803099.131869217,-322384.6635827459,-545087.8828748731,-133143.44977798028,-322384.6635827459,-545087.8828748731,-133143.44977798028,0.0,0.0,0.0,2381857.3164504776
33,2024-12-31,2718480.4110111305,2461743.3651581514,2961862.9486860544,2607897.290715642,2829025.5653333375,-4767.00571636296,-220625.95932199692,211143.0844172765,-4767.00571636296,-220625.95932199692,211143.0844172765,0.0,0.0,0.0,2713713.4052947676
34,2025-01-31,2732718.841989037,2560160.5805006255,3007882.831721417,2611798.285529691,2855538.287672316,39667.38985077542,-154645.70668648675,253729.43477815538,39667.38985077542,-154645.70668648675,253729.43477815538,0.0,0.0,0.0,2772386.2318398124
35,2025-02-28,2745579.3602916626,2443032.6400575633,2782948.036152426,2611175.527866617,2883540.3852524683,-138218.97022906496,-205296.4805186563,-69512.57442972515,-138218.97022906496,-205296.4805186563,-69512.57442972515,0.0,0.0,0.0,2607360.3900625976
36,2025-03-31,2759817.7912695697,2836521.8117699106,3188762.870180758,2610467.538574008,2912804.0051183756,254184.97529130412,197792.53421777155,311443.26900767797,254184.97529130412,197792.53421777155,311443.26900767797,0.0,0.0,0.0,3014002.766560874
37,2025-04-30,2773596.9180223825,2756684.461067398,3129863.515245187,2606758.1426543,2941400.7749019996,163630.89602895165,106654.33573801775,219800.89972691855,163630.89602895165,106654.33573801775,219800.89972691855,0.0,0.0,0.0,2937227.8140513343
38,2025-05-31,2787835.3490002896,2825831.798721224,3227674.9059040323,2602423.106286487,2976959.009705098,239338.35776507054,182078.10288827424,298813.5162568942,239338.35776507054,182078.10288827424,298813.5162568942,0.0,0.0,0.0,3027173.70676536
39,2025-06-30,2801614.4757531025,2723453.8165622856,3144502.381161843,2593189.5706780497,3012773.7945261598,126936.16202685033,68154.72650340405,180715.87954685424,126936.16202685033,68154.72650340405,180715.87954685424,0.0,0.0,0.0,2928550.637779953
40,2025-07-31,2815852.9067310095,2376773.9525137525,2844114.4492898947,2586020.209095209,3050480.466265554,-214461.65657371108,-284816.9421690595,-146802.55247605333,-214461.65657371108,-284816.9421690595,-146802.55247605333,0.0,0.0,0.0,2601391.2501572985
41,2025-08-31,2830091.3377089165,2298940.327929608,2789313.381673831,2581719.486529232,3088375.6118204184,-286747.8125419018,-340579.99758742476,-222876.33635200822,-286747.8125419018,-340579.99758742476,-222876.33635200822,0.0,0.0,0.0,2543343.525167015
42,2025-09-30,2843870.46446173,2449183.2081648875,3118876.743023882,2575834.0754279476,3120589.6019403012,-62131.712577861435,-178290.43482597824,58058.54053957719,-62131.712577861435,-178290.43482597824,58058.54053957719,0.0,0.0,0.0,2781738.7518838686
43,2025-10-31,2858108.895439637,2826439.0837072907,3486756.541343091,2565885.321142521,3161033.261885046,287860.21948546765,161086.57344796558,429480.656234991,287860.21948546765,161086.57344796558,429480.656234991,0.0,0.0,0.0,3145969.1149251047
44,2025-11-30,2871888.02219245,2347868.838525572,3048834.929074594,2559748.8754412476,3198520.345343614,-191007.34337590673,-313274.5190860507,-74831.11547380485,-191007.34337590673,-313274.5190860507,-74831.11547380485,0.0,0.0,0.0,2680880.678816543
45,2025-12-31,2886126.453170357,2541532.1165991975,3299870.6452274052,2546769.9391406244,3240575.9267231505,23075.86903978018,-116620.39108697994,163986.1073754557,23075.86903978018,-116620.39108697994,163986.1073754557,0.0,0.0,0.0,2909202.322210137
46,2026-01-31,2900364.884148264,2519660.8727058116,3306812.334685612,2536871.4487059857,3287341.1612129835,-17733.42783085862,-151732.5995648465,122549.974657134,-17733.42783085862,-151732.5995648465,122549.974657134,0.0,0.0,0.0,2882631.456317405
47,2026-02-28,2913225.40245089,2370176.624330155,3212874.861592968,2527535.364036725,3337668.0165620567,-138190.23368305396,-214243.8401932145,-66746.52685031372,-138190.23368305396,-214243.8401932145,-66746.52685031372,0.0,0.0,0.0,2775035.168767836
